date,open,volume,macd,macd_histogram,rsi_14,bb_width,true_range,volume_sma_20,volume_ratio,momentum_10,momentum_20,volatility_20,future_return_5d,trend_label
2021-01-04,61.68,1267689.0,0.0,0.0,50.64015254698992,12.128946498269473,2.479999999999997,1267689.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.003159058600537,1
2021-01-04,59.27,1231499.0,0.0,0.0,50.64015254698992,12.128946498269473,1.840000000000004,1231499.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0113390028347507,1
2021-01-04,64.31,1219421.0,0.0,0.0,50.64015254698992,12.128946498269473,1.7800000000000011,1219421.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.040983606557377,0
2021-01-04,61.89,1532857.0,0.0,0.0,50.64015254698992,12.128946498269473,2.4199999999999946,1532857.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0048955613577023,1
2021-01-04,83.93,1378372.0,0.0,0.0,50.64015254698992,12.128946498269473,1.3900000000000006,1378372.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0640423739015289,2
2021-01-04,61.53,1282082.0,0.0562305572911263,0.0,50.64015254698992,12.128946498269473,1.4600000000000009,1282082.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0578752216669354,2
2021-01-04,62.72,1059584.0,0.0,0.0,50.64015254698992,12.128946498269473,1.6500000000000057,1059584.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0201606552212945,2
2021-01-04,164.91,1195101.0,0.0,0.0,50.64015254698992,12.128946498269473,7.449999999999989,1195101.0,1.0,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.043165035720718,0
2021-01-04,116.29,946414.0,0.0,0.0,50.64015254698992,12.128946498269473,3.819999999999993,946414.0,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0206141839158466,2
2021-01-05,60.2,1310023.0,0.0335042735042634,0.0268034188034107,100.0,1.1879393923934032,1.3400000000000034,1270761.0,1.0308964470895785,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0071203841695644,1
2021-01-05,173.17,1186626.0,0.1515669515669628,0.1212535612535703,100.0,5.374011537017793,4.75,1364103.0,0.8698947220261226,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0691537761601455,0
2021-01-05,81.15,1316474.0,-0.2488888888888851,-0.1991111111111081,0.0,12.128946498269473,4.559999999999988,1347423.0,0.9770309694876812,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.1207004377736084,2
2021-01-05,150.68,1123672.0,0.370142450142481,0.2961139601139848,100.0,13.123901858822308,7.97999999999999,1043647.5,1.0766777096672966,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0425817160367721,0
2021-01-05,61.58,1220406.0,0.2839886039885968,0.2271908831908774,100.0,10.06920056409644,4.909999999999997,1376631.5,0.8865161083412664,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.047655768044417,0
2021-01-05,90.54,1097577.0,0.160341880341889,0.1282735042735112,100.0,5.685138520739827,2.819999999999993,1294351.5,0.8479744489808216,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0085050703303892,1
2021-01-05,64.52,1461469.0,-0.1731054131054179,-0.1384843304843343,0.0,6.137686860699233,3.5,1340445.0,1.0902864347287655,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0340854536725876,2
2021-01-05,84.3,1283542.0,-0.0781766381766431,-0.0625413105413144,0.0,2.771858582251241,1.8900000000000008,1119112.5,1.146928481274224,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0478653036680696,2
2021-01-05,163.16,1312685.0,0.1794871794871824,0.1435897435897459,100.0,6.363961030678922,5.389999999999986,1137664.5,1.1538419279146004,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0181694998768168,1
2021-01-05,76.96,1310847.0,0.0031908831908822,0.0025527065527057,100.0,0.1131370849898587,1.6400000000000006,1128926.5,1.1611446803667025,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0009103914683314,1
2021-01-05,92.96,1527967.0,0.2090028490028288,0.167202279202263,100.0,7.410479066835023,3.5800000000000125,1388667.0,1.1003120258492496,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0479023168440825,0
2021-01-05,66.87,1160742.0,0.025527065527072,0.0204216524216576,100.0,0.9050966799187564,1.4399999999999975,1023106.0,1.134527605155282,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0353220540219651,2
2021-01-05,82.68,991823.0,-0.0997150997150981,-0.0797720797720785,0.0,3.5355339059327378,2.940000000000012,1115536.0,0.8890999483656287,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0164015904572565,1
2021-01-05,62.4,1345153.0,-0.039886039886035,-0.031908831908828,0.0,1.4142135623730925,1.0900000000000034,1202368.5,1.11875269520118,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0130179393554532,1
2021-01-05,83.33,998349.0,0.1587464387464336,0.1269971509971469,100.0,5.62856997824494,4.079999999999998,1018479.0,0.9802352331270452,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0217340771734077,0
2021-01-05,98.29,1458092.0,0.0350997150997187,0.028079772079775,100.0,1.2445079348883326,2.279999999999987,1518051.5,0.9605023281489462,0.0019237495627841,0.0038666022232962,0.0229790191858681,-0.0226793778223783,0
2021-01-05,168.41,1389833.0,-0.6294017094016908,-0.5035213675213527,0.0,12.128946498269473,12.28,1292467.0,1.0753334514536927,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0114066044870179,1
2021-01-05,63.22,1149834.0,-0.0717948717948786,-0.0574358974359029,0.0,2.5455844122715803,1.8800000000000023,1208761.5,0.951249688213928,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0110559205255568,1
2021-01-05,61.85,986351.0,-0.0422792022792037,-0.033823361823363,0.0,1.4990663761154792,1.0500000000000045,1134216.5,0.8696320323324516,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0704065040650406,2
2021-01-05,119.74,1413881.0,0.3629629629629818,0.2903703703703854,100.0,12.86934341759519,5.939999999999998,1180147.5,1.1980544804780755,0.0019237495627841,0.0038666022232962,0.0229790191858681,0.0049007596177407,1
2021-01-06,67.33,1574662.0,0.2287117799368587,0.1788850934651554,100.0,5.717062182624915,3.469999999999999,1206958.0,1.304653517355202,0.0019237495627841,0.0038666022232962,0.0207627141767887,-0.0011481056257177,1
2021-01-06,80.36,926821.0,-0.2907771852501355,-0.2166673322456927,0.0,5.364028336987047,2.3200000000000074,1052631.0,0.8804804342642388,0.0019237495627841,0.0038666022232962,0.001749472735098,0.0041745730550284,1
2021-01-06,157.95,1468134.0,0.411021663785192,0.2695945390053566,60.18158236057067,9.440254233864664,5.619999999999976,1185143.0,1.238782155402344,0.0019237495627841,0.0038666022232962,0.035444007763543,-0.0261118708081004,0
2021-01-06,64.78,1051631.0,0.5263843637632633,0.3756693143724351,100.0,8.57596641784469,2.059999999999995,1268298.0,0.8291671200301507,0.0019237495627841,0.0038666022232962,0.0379160887681601,-0.0749270689390449,0
2021-01-06,161.89,1449177.0,0.271797793849089,0.188720286361322,79.50530035335655,4.672700860672876,1.5699999999999932,1241502.0,1.16727721743501,0.0019237495627841,0.0038666022232962,0.0124628610506278,-0.0123006552107801,1
2021-01-06,81.42,1722722.0,-0.0900538144982476,-0.0322208293763765,58.510638297872376,9.0528522208933,5.409999999999997,1472522.6666666667,1.169912042100993,0.0019237495627841,0.0038666022232962,0.065473196133437,0.083580320094843,2
2021-01-06,94.77,889376.0,0.3823355329907798,0.2724279705521712,100.0,6.231061974762696,1.7800000000000011,1222236.6666666667,0.7276626730775,0.0019237495627841,0.0038666022232962,0.0187709646535308,-0.0447014692091277,0
2021-01-06,92.16,1336026.0,0.2203209389534208,0.1506020503080344,71.53024911032027,4.047781285263966,1.9500000000000028,1308243.0,1.0212368803043472,0.0019237495627841,0.0038666022232962,0.0220130655234441,0.01209987900121,1
2021-01-06,63.72,1473921.0,-0.0228179966071593,-0.0118726309039618,50.64015254698992,1.2858201014657311,1.0500000000000045,1292886.0,1.1400239464268311,0.0019237495627841,0.0038666022232962,0.0123040662940748,-0.010693505268124,1
2021-01-06,99.45,1063330.0,-0.0072022142677496,-0.0113777258301547,33.58778625954247,1.7400383137544395,3.0,1366477.6666666667,0.7781539544615071,0.0019237495627841,0.0038666022232962,0.0093094806118792,-0.0270297631099413,0
2021-01-06,85.3,1195379.0,0.302849814530731,0.2168804214251554,100.0,4.937097662932501,1.5300000000000011,1077445.6666666667,1.1094564087841088,0.0019237495627841,0.0038666022232962,0.014522776713457,-0.0252577916811494,0
2021-01-06,62.89,1285463.0,-0.1120695448900619,-0.0781684564248689,17.431192660550735,1.8975071365698144,0.5300000000000011,1234328.6666666667,1.041426837692608,0.0019237495627841,0.0038666022232962,0.0122047674230249,0.0083067092651756,1
2021-01-06,82.69,1090340.0,-0.1489056095323917,-0.1066162255176504,0.0,2.4272892974125,1.1899999999999975,1109521.6666666667,0.9827117691858204,0.0019237495627841,0.0038666022232962,0.0071313129164758,0.0525174656709226,2
2021-01-06,75.74,1539134.0,0.1213240152271453,0.096548670871175,100.0,3.3957620646918087,3.480000000000004,1265662.3333333333,1.2160700049802646,0.0019237495627841,0.0038666022232962,0.0129666515758391,-0.0311462854225172,0
2021-01-06,158.12,1337273.0,-0.9151221175152672,-0.6313934205079431,24.134615384615344,16.12423434874762,4.219999999999999,1307402.3333333333,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0446788754563438,0.0060177430361684,1
2021-01-06,122.26,968857.0,0.5243389258204161,0.3613970665822558,75.3311258278145,9.278821764283094,2.6200000000000045,1109717.3333333333,0.8730664745857204,0.0019237495627841,0.0038666022232962,0.0358989588913649,0.0043823383495948,1
2021-01-06,62.14,1060949.0,-0.5093776836226951,-0.3798052808012891,0.0,9.429683628485812,3.3599999999999994,1247279.6666666667,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0050108009057242,0.0697247706422017,2
2021-01-06,60.26,1169618.0,0.1388670546505253,0.1178583160850928,83.48909657320873,5.677041483026194,4.770000000000003,1146017.0,1.0205939353430185,0.0019237495627841,0.0038666022232962,0.0368554580015544,0.0458086631349329,2
2021-01-06,59.9,1055852.0,-0.0044454184625237,-0.0089170185307011,34.42622950819688,1.6006665278356138,1.0399999999999991,1199124.6666666667,0.8805189563275878,0.0019237495627841,0.0038666022232962,0.0143194271725653,0.0075516026178888,1
2021-01-06,177.47,1023559.0,0.2454548258536988,0.1721131484322449,86.75799086758026,4.094288705013412,4.349999999999994,1250588.3333333333,0.8184619772293841,0.0019237495627841,0.0038666022232962,0.0088901236641684,-0.0658501851324409,0
2021-01-07,79.38,1044411.0,0.1861710672187655,0.1291165782902362,81.86813186813204,3.0622649569667715,2.1199999999999903,1210349.5,0.8629003440741703,0.0019237495627841,0.0038666022232962,0.0121854913434275,-0.0581976669657736,0
2021-01-07,84.45,890615.0,-0.150771263904744,-0.0867855039120022,36.9318181818184,2.037612982552531,1.9399999999999973,1054795.0,0.8443489019193303,0.0019237495627841,0.0038666022232962,0.0097410892672478,0.0357356280626269,2
2021-01-07,68.47,1109859.0,0.4403384162415449,0.3124093838158733,100.0,6.595867393047456,2.4399999999999977,1182683.25,0.9384245528124288,0.0019237495627841,0.0038666022232962,0.0156828459400038,0.0058263464544549,1
2021-01-07,59.61,1215183.0,0.0057586168166352,0.0010296133987662,53.488372093023386,1.3242356285797428,1.3099999999999952,1203139.25,1.0100102710471792,0.0019237495627841,0.0038666022232962,0.0121120791242502,0.0016641704110499,1
2021-01-07,163.33,1534833.0,0.763017815997614,0.5439522468078776,92.8571428571427,11.933013031083078,6.1200000000000045,1314834.75,1.1673200757737807,0.0019237495627841,0.0038666022232962,0.0181379112108743,-0.0619500808044531,0
2021-01-07,95.48,1305911.0,0.4268288263375837,0.25353701111918,71.76165803108799,5.0929886445321415,2.069999999999993,1243155.25,1.0504810239911708,0.0019237495627841,0.0038666022232962,0.0201226738477904,-0.0221332209106238,0
2021-01-07,60.55,1470561.0,-0.5253245886305749,-0.3166017486473351,39.14728682170541,7.796409429987619,3.449999999999996,1303100.0,1.12850970762029,0.0019237495627841,0.0038666022232962,0.0507260196043838,-0.0034931724356938,1
2021-01-07,91.49,1541050.0,0.3342040083618514,0.2115880957731719,78.26086956521742,3.8699526267556905,2.1899999999999977,1366444.75,1.1277806878031476,0.0019237495627841,0.0038666022232962,0.0156450380674719,0.0258226193070386,2
2021-01-07,62.63,1413201.0,-0.1343694221596223,-0.0803746669555434,24.369747899159947,1.5562347723485317,0.970000000000006,1279046.75,1.104886119291574,0.0019237495627841,0.0038666022232962,0.0095748269890523,-0.0082934609250399,1
2021-01-07,65.21,965867.0,0.5483595674184869,0.318115614422127,65.47619047619051,7.121900495420206,3.779999999999994,1192690.25,0.8098221646399809,0.0019237495627841,0.0038666022232962,0.044932022624024,-0.0316957210776545,0
2021-01-07,80.22,1315357.0,-0.3988654039997925,-0.2598044407962797,15.189873417721586,4.727606864647981,1.1700000000000017,1118312.5,1.176198066282904,0.0019237495627841,0.0038666022232962,0.0131085991554521,0.0152143845089902,1
2021-01-07,63.3,970196.0,0.2169860074627081,0.1567818151178205,67.16791979949865,4.923562395935164,3.0500000000000043,1102061.75,0.8803463145327383,0.0019237495627841,0.0038666022232962,0.0311864544270999,0.0725552050473186,2
2021-01-07,162.23,994863.0,-1.0966395641282531,-0.6503286936967433,26.944444444444457,13.21237298898268,6.490000000000009,1229267.5,0.8093136766407637,0.0019237495627841,0.0038666022232962,0.033304627597891,-0.0277863729191163,0
2021-01-07,86.26,1320036.0,0.3803912079283265,0.2355374518582006,84.96240601503744,4.127485110007484,2.4399999999999977,1138093.25,1.1598662939086932,0.0019237495627841,0.0038666022232962,0.0146272464179505,0.0060528460016297,1
2021-01-07,83.52,1431830.0,0.167039805773598,0.1798982327163753,65.97600872410038,10.239967447864927,3.410000000000011,1462349.5,0.9791298181453888,0.0019237495627841,0.0038666022232962,0.0467163682351372,0.065,2
2021-01-07,178.44,1345984.0,-0.2030997435895187,-0.221153136808778,21.83908045977013,12.128946498269473,11.319999999999991,1274437.25,1.0561398766396697,0.0019237495627841,0.0038666022232962,0.0248941152001403,-0.0103525792711784,1
2021-01-07,122.09,1430593.0,0.6950541226366909,0.4256898107188244,77.66116941529228,7.919494933390638,4.159999999999997,1189936.25,1.202243397492933,0.0019237495627841,0.0038666022232962,0.0258016964921522,-0.0067450851361355,1
2021-01-07,97.5,1561671.0,-0.175875210618102,-0.1440405777444057,14.617940199335862,4.4969915869760655,2.730000000000004,1415276.0,1.1034391878333272,0.0019237495627841,0.0038666022232962,0.0109067189758585,-0.0135970333745363,1
2021-01-07,62.7,1219396.0,-0.0714077860997051,-0.0483699363172061,31.914893617021303,1.5157836257197062,1.2800000000000011,1274513.5,0.9567540869516094,0.0019237495627841,0.0038666022232962,0.0115247891279298,0.0076420952077694,1
2021-01-07,151.74,920801.0,0.2564851882769403,0.0920464507976839,46.4464464464464,9.503992143655523,4.050000000000011,1119057.5,0.822836181340101,0.0019237495627841,0.0038666022232962,0.0276702215787375,-0.0002643928878312,1
2021-01-08,168.2,848261.0,1.0282982570997206,0.6473861503279873,79.28496319663512,11.523436987288108,4.079999999999984,1221520.0,0.694430709280241,0.0019237495627841,0.0038666022232962,0.0186625853193953,-0.0701955577015934,0
2021-01-08,60.45,1045832.0,0.0033172357183417,-0.0011294141596217,49.72972972972978,1.1503043075638717,1.1400000000000006,1171677.8,0.8925935099222669,0.0019237495627841,0.0038666022232962,0.0099936930753043,-0.0003335557038025,1
2021-01-08,61.88,1287130.0,-0.0456430025271927,-0.018084122195755,52.05992509363295,1.4782692582882149,2.410000000000004,1277036.8,1.0079036093556584,0.0019237495627841,0.0038666022232962,0.0123887387546389,0.0196540880503143,1
2021-01-08,120.2,1123707.0,0.8344457540723766,0.4520651537236081,78.21637426900577,7.103993243240041,3.1299999999999955,1176690.4,0.9549725229338152,0.0019237495627841,0.0038666022232962,0.0215577701180821,0.0368818794151471,2
2021-01-08,63.64,1216210.0,-0.5517750174700069,-0.2744417419894137,37.922403003754674,6.762330959070255,1.9400000000000048,1285722.0,0.945935435498498,0.0019237495627841,0.0038666022232962,0.0414639405504444,-0.0058982942770603,1
2021-01-08,85.0,984826.0,0.3482610607848073,0.1627258437717452,59.94694960212199,12.128946498269473,2.519999999999996,1107439.8,0.8892817469626791,0.0019237495627841,0.0038666022232962,0.015678026040502,0.0587264150943396,2
2021-01-08,78.3,1347214.0,0.3385592581840768,0.225203815404438,89.42307692307699,4.154226763189513,2.0999999999999943,1237722.4,1.0884621624364237,0.0019237495627841,0.0038666022232962,0.0115188446985457,-0.0786786029504477,0
2021-01-08,65.16,1192703.0,0.4089369134270839,0.278986176865757,76.85512367491154,5.915985125065816,2.5700000000000003,1120190.0,1.0647327685481929,0.0019237495627841,0.0038666022232962,0.02712842381469,0.0015368065160597,1
2021-01-08,62.56,1395766.0,-0.1287710989701338,-0.0598210750128439,38.35616438356159,1.40154200793269,1.6000000000000014,1302390.6,1.0716953884648737,0.0019237495627841,0.0038666022232962,0.0086701473124908,-0.0284262347149436,0
2021-01-08,168.17,1372333.0,-0.5179148650212255,-0.4287746065923878,25.520262869660527,13.16435794104666,3.210000000000008,1294016.4,1.0605221077569034,0.0019237495627841,0.0038666022232962,0.0211668311311922,-0.0024193072520209,1
2021-01-08,82.06,1329697.0,0.0313655739961689,0.0762810671911285,72.52475247524758,4.737053936783894,4.819999999999993,1109775.4,1.1981676652771365,0.0019237495627841,0.0038666022232962,0.0165574603480927,0.001977894124491,1
2021-01-08,97.41,1203932.0,-0.0132586099169031,0.0148608183654345,61.52694610778444,5.373907330797579,4.570000000000007,1373007.2,0.8768577469950631,0.0019237495627841,0.0038666022232962,0.0241853838933316,-0.0283870967741935,0
2021-01-08,86.0,1210420.0,0.3346540119036802,0.2780099510771661,63.21839080459772,9.744274216174318,3.890000000000001,1411963.6,0.8572600596785922,0.0019237495627841,0.0038666022232962,0.0390790131765275,0.0682242990654206,2
2021-01-08,94.68,1286258.0,0.3379636991723913,0.1317375071631901,51.77570093457942,5.236135979899672,2.6899999999999977,1251775.8,1.027546626161011,0.0019237495627841,0.0038666022232962,0.019719845171044,-0.0450797729949672,0
2021-01-08,160.52,1594274.0,-1.6148467993478164,-0.9348287431330452,18.570516911295456,14.845524578134643,7.97999999999999,1302268.8,1.2242280549146227,0.0019237495627841,0.0038666022232962,0.0290517253043607,-0.0111664114344053,1
2021-01-08,150.38,1374317.0,-0.2025560411186973,-0.2935958228783629,32.69908386187454,13.93371163760753,5.319999999999993,1170109.4,1.1745200918820071,0.0019237495627841,0.0038666022232962,0.026179979179665,0.0320212115031613,2
2021-01-08,69.68,1446365.0,0.5365092746997107,0.3268641938192312,80.33980582524268,5.95328480756632,1.6899999999999975,1235419.6,1.1707479790671929,0.0019237495627841,0.0038666022232962,0.0188918888328614,0.0205577918343874,2
2021-01-08,92.71,1370144.0,0.2289647720481014,0.0850790875675375,47.4464579901153,4.448226612932388,4.219999999999999,1367184.6,1.0021645943056994,0.0019237495627841,0.0038666022232962,0.0211814797411619,0.0373643584293545,2
2021-01-08,80.34,1439332.0,-0.4750158271911147,-0.2687638911900815,16.510903426791273,4.2406225957988966,2.309999999999988,1182516.4,1.2171771994029006,0.0019237495627841,0.0038666022232962,0.0117354027962717,0.0121889922090977,1
2021-01-08,62.18,1331384.0,0.5768773529897473,0.2773067199947099,66.72131147540986,6.186281597211689,1.9799999999999969,1220429.0,1.0909147521076603,0.0019237495627841,0.0038666022232962,0.0368524465812123,-0.0472204674668351,0
2021-01-11,154.26,1068795.0,-1.790253074242372,-0.8881880144220806,30.38734315330059,13.523488701761323,7.110000000000014,1263356.5,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0288950674991316,-0.0227130129250847,0
2021-01-11,85.79,1343753.0,0.2439073635311217,0.2310582853808651,77.43902439024393,6.288957518274913,2.1499999999999915,1148771.6666666667,1.1697302771220854,0.0019237495627841,0.0038666022232962,0.0144971007782767,0.0023033513762524,1
2021-01-11,59.67,924950.0,0.0564094045362892,0.0415702037266606,63.38582677165355,1.4782512190648165,1.2800000000000011,1130556.5,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0100702379324781,0.0176422093981863,1
2021-01-11,69.82,1511953.0,0.0562305572911263,0.2600804125532802,66.06786427145707,5.329685419109353,1.820000000000008,1281508.5,1.179822841596447,0.0019237495627841,0.0038666022232962,0.0191188501710303,0.0399009756807921,2
2021-01-11,79.69,1373382.0,-0.4447061493245883,-0.190763370658844,37.23653395784543,3.903919398075061,2.010000000000005,1214327.3333333333,1.1309817067446395,0.0019237495627841,0.0038666022232962,0.0135120133538942,0.0086805555555555,1
2021-01-11,121.73,1399899.0,0.8200722943246035,0.3501533551806679,64.69165659008466,6.429602372360733,4.280000000000001,1213891.8333333333,1.153232076828372,0.0019237495627841,0.0038666022232962,0.0207025528493725,0.064998753220846,2
2021-01-11,164.72,1132210.0,1.1167282521843165,0.5886529163300663,69.4290976058932,10.418161066138282,4.300000000000011,1206635.0,0.9383202045357544,0.0019237495627841,0.0038666022232962,0.0178351281834585,-0.0340169171788474,0
2021-01-11,84.01,1397917.0,0.3598028422446191,0.1394141001852455,64.7196261682243,3.4355009338765683,1.979999999999989,1155852.6666666667,1.2094249036353537,0.0019237495627841,0.0038666022232962,0.0136779860642446,0.0733794396905402,2
2021-01-11,63.61,1182434.0,-0.1117493802436655,-0.0342394850291005,43.74999999999995,1.353159266309774,0.8100000000000023,1282397.8333333333,0.922049280858891,0.0019237495627841,0.0038666022232962,0.007673669783176,-0.0191728727618444,1
2021-01-11,101.66,1247585.0,0.0042131839078791,0.0258660897521735,50.99255583126558,4.827653674405411,2.8499999999999943,1352103.5,0.9226993347772564,0.0019237495627841,0.0038666022232962,0.0224023984494262,-0.0460903693267585,0
2021-01-11,95.11,838864.0,0.2230071043942842,0.0134247299080664,47.18909710391824,5.51377910330109,3.4399999999999977,1182957.1666666667,0.7091245766435893,0.0019237495627841,0.0038666022232962,0.0173030787996018,-0.055992247227307,0
2021-01-11,63.08,1163889.0,0.0683965629786413,0.0767643546480633,66.6666666666666,2.7462750529884445,2.269999999999996,1258178.8333333333,0.9250584806902782,0.0019237495627841,0.0038666022232962,0.0133878436686082,-0.0165199938243012,1
2021-01-11,79.27,1548166.0,0.3073128635479634,0.1551659366146596,56.25000000000003,3.775492903802984,2.5799999999999983,1289463.0,1.2006284786767825,0.0019237495627841,0.0038666022232962,0.0171369285004152,-0.0557635213631082,0
2021-01-11,62.86,1261459.0,0.4538428276909911,0.123417755756763,51.91326530612243,6.3873082489157085,2.890000000000001,1227267.3333333333,1.027859998989625,0.0019237495627841,0.0038666022232962,0.0357865089921217,-0.0237089964274115,0
2021-01-11,147.54,1250654.0,-0.5662771633959665,-0.5258535561245057,32.51576734407844,14.996547158151657,2.300000000000012,1183533.5,1.0567119561888194,0.0019237495627841,0.0038666022232962,0.0229112503021892,0.0131963811985579,1
2021-01-11,65.45,1376309.0,0.5985401940153992,0.3748715659632577,78.90499194847013,6.5692455173076425,1.3200000000000074,1162876.5,1.1835384067009695,0.0019237495627841,0.0038666022232962,0.0235569973071512,0.001371533069186,1
2021-01-11,169.39,1327099.0,-0.7682353748036235,-0.5432760930998286,25.18918918918925,13.030509839091678,3.830000000000013,1299530.1666666667,1.0212144619959445,0.0019237495627841,0.0038666022232962,0.0185018020936075,0.0162976085031002,1
2021-01-11,89.07,1031011.0,0.0856694755396318,-0.0465729671527455,42.352941176470544,5.187024837675892,1.6299999999999957,1311155.6666666667,0.7863375998832581,0.0019237495627841,0.0038666022232962,0.0186454167335637,0.0707196029776676,2
2021-01-11,86.12,1425416.0,0.6847260650038578,0.5024656033418748,71.52103559870554,11.50170769929403,3.490000000000009,1414205.6666666667,1.0079269469763592,0.0019237495627841,0.0038666022232962,0.0355724245500122,0.034506165855866,2
2021-01-11,61.98,1112846.0,-0.6236461509770308,-0.27705030039715,34.78760045924224,6.115213814741061,1.1999999999999955,1256909.3333333333,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.035966920605149,0.0209643605870021,2
2021-01-12,88.93,1047466.0,0.2779518560467693,0.1165675306835134,63.12323612417682,5.727766954556927,4.900000000000006,1273485.7142857143,0.8225188459122319,0.0019237495627841,0.0038666022232962,0.024929584444222,0.0247594334522651,2
2021-01-12,160.4,926947.0,1.2514614021544617,0.5787088530401694,71.95945945945945,9.873624316473467,6.759999999999991,1166679.5714285714,1.0029259707331388,0.0019237495627841,0.0038666022232962,0.0159542404977538,-0.0373843082693122,0
2021-01-12,88.17,1467302.0,1.0477201115637769,0.6923677199214352,74.06042741341196,12.973120930087193,3.3799999999999955,1421790.857142857,1.0320097309871574,0.0019237495627841,0.0038666022232962,0.0318182032561361,-0.0372767857142855,0
2021-01-12,98.17,1313484.0,-0.1400948201770688,-0.0947535314662196,40.93625498007973,5.140220488137345,2.3500000000000085,1346586.4285714286,0.975417523993208,0.0019237495627841,0.0038666022232962,0.0217063458039566,-0.0168395112434541,1
2021-01-12,68.89,1324169.0,0.6142213975083024,0.2716449707916022,72.13114754098359,5.082983750664937,1.4200000000000017,1287602.857142857,1.0283986189175456,0.0019237495627841,0.0038666022232962,0.0176773717344359,0.0074541284403669,1
